circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SANGAMITHRA ENCLAVE,TEMPORARY SUPPLY,8,3,3.0,1125.0,15.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SANIKPURI,TEMPORARY SUPPLY,8,11,10.0,3143.0,49.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SHALIVAHANA ENCLAVE,TEMPORARY SUPPLY,8,3,3.0,7960.0,30.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SRINIVAS NAGAR,TEMPORARY SUPPLY,8,2,2.0,173.0,16.0
HABSIGUDA,KEESARA,KEESARA,NAGARAM,"VIKAS NAGAR,BABU REDDY COLONY",TEMPORARY SUPPLY,8,1,1.0,158.0,1.0
HABSIGUDA,KEESARA,KEESARA,NAGARAM,W.S COLONY,TEMPORARY SUPPLY,8,1,1.0,34.0,0.26
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MALKAJGIRI,"ADARSH NAGAR,LALWANI NAGAR",TEMPORARY SUPPLY,8,2,2.0,52.0,10.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MALKAJGIRI,ANANDBAGH (W),TEMPORARY SUPPLY,8,2,,0.0,7.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MALKAJGIRI,"BANK COLONY,ANR NAGAR",TEMPORARY SUPPLY,8,1,1.0,1.0,4.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MALKAJGIRI,CHANIKYAPURI,TEMPORARY SUPPLY,8,1,1.0,316.0,5.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,BRAHAMPURI COLONY,TEMPORARY SUPPLY,8,1,1.0,170.0,8.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,GHMC,TEMPORARY SUPPLY,8,1,,0.0,5.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,GOKUL NAGAR,TEMPORARY SUPPLY,8,4,4.0,1155.0,20.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,GUL MOHAR GARDENS MALLAPUR,TEMPORARY SUPPLY,8,2,,0.0,32.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,H.C.L. COLONY,TEMPORARY SUPPLY,8,3,3.0,9515.0,56.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,IDA MALLAPUR LT,TEMPORARY SUPPLY,8,4,3.0,3389.0,72.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,GREEN HILLS COLONY,TEMPORARY SUPPLY,8,1,,0.0,5.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,KAMALA NAGAR,TEMPORARY SUPPLY,8,1,,0.0,10.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,M J COLONY,TEMPORARY SUPPLY,8,2,,0.0,10.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,MAHESH NAGAR,TEMPORARY SUPPLY,8,3,3.0,1000.0,13.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,"MARUTHI NAGAR,SHRAMIC NAGAR",TEMPORARY SUPPLY,8,2,1.0,81.0,7.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,MOULA - ALI (HV),TEMPORARY SUPPLY,8,14,12.0,6380.0,87.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,PRAGATHI NAGAR,TEMPORARY SUPPLY,8,1,1.0,61.0,9.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,THALLA BAI,TEMPORARY SUPPLY,8,1,1.0,820.0,5.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,TYAGARAYA NAGAR,TEMPORARY SUPPLY,8,5,5.0,1554.0,25.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,VAYUPURI,TEMPORARY SUPPLY,8,7,6.0,2373.0,78.24
HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,VINAYAK NAGAR,TEMPORARY SUPPLY,8,4,3.0,2135.0,30.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,YELLAREDDYGUDA,TEMPORARY SUPPLY,8,5,1.0,238.0,19.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,ANITHA ENCLAVE,TEMPORARY SUPPLY,8,5,5.0,1251.0,25.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,BAPUJINAGAR,TEMPORARY SUPPLY,8,3,3.0,0.0,7.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,BARIESPET,TEMPORARY SUPPLY,8,5,4.0,1657.0,29.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,BHANU ESTATES,TEMPORARY SUPPLY,8,1,1.0,0.0,2.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,EMPLOYEES COLONY,TEMPORARY SUPPLY,8,2,2.0,834.0,10.6
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MALKAJGIRI,"KALYAN NAGAR,CIEFL COLONY",TEMPORARY SUPPLY,8,2,2.0,271.0,4.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MALKAJGIRI,NALANDA SCHOOL AND PARK AREA,TEMPORARY SUPPLY,8,1,1.0,251.0,5.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MALKAJGIRI,"NMDC ST NO.1 & 2,EX MLA SIDE",TEMPORARY SUPPLY,8,1,,0.0,1.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MALKAJGIRI,PULAPALLI BALAIAH COLONY,TEMPORARY SUPPLY,8,1,1.0,548.0,6.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MALKAJGIRI,"RK NAGAR ST NO. 1 , 2 & 3",TEMPORARY SUPPLY,8,3,3.0,1022.0,8.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MALKAJGIRI,SANTHOSHIMA NAGAR,TEMPORARY SUPPLY,8,1,,0.0,16.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MALKAJGIRI,SANTOSHMAA NAGAR,TEMPORARY SUPPLY,8,1,1.0,-29.0,5.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MALKAJGIRI,SHIVAPURI,TEMPORARY SUPPLY,8,1,1.0,0.0,5.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MALKAJGIRI,"TARUNIKA,ICRISAT ENCLAVE SIDE",TEMPORARY SUPPLY,8,1,1.0,281.0,1.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,MALLAPUR MEERPET,TEMPORARY SUPPLY,8,1,,0.0,5.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,MALLAPUR VILLAGE,TEMPORARY SUPPLY,8,1,,0.0,1.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,NAGA  LAXMI NAGAR,TEMPORARY SUPPLY,8,1,1.0,0.0,9.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,NARSIMHA NAGAR COLONY,TEMPORARY SUPPLY,8,1,1.0,0.0,39.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,S N RIGHT SIDE,TEMPORARY SUPPLY,8,1,1.0,270.0,5.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,ANDAL NAGAR,TEMPORARY SUPPLY,8,2,2.0,2003.0,15.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,APHB COLONY,TEMPORARY SUPPLY,8,1,,0.0,0.9
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,APHB-MIG,TEMPORARY SUPPLY,8,3,3.0,327.0,11.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,EAST JAWAHAR NAGAR,TEMPORARY SUPPLY,8,6,6.0,1585.0,24.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,HANUMAN NAGAR,TEMPORARY SUPPLY,8,1,1.0,1442.0,5.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,HV -II,TEMPORARY SUPPLY,8,2,2.0,1749.0,40.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,HV-I,TEMPORARY SUPPLY,8,2,1.0,6612.0,55.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,JAWAHAR NAGAR,TEMPORARY SUPPLY,8,7,5.0,2974.0,23.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,GRUHATHARA,TEMPORARY SUPPLY,8,1,1.0,60.0,5.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,J.J.NAGAR,TEMPORARY SUPPLY,8,1,1.0,245.0,5.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,KANDIGUDA,TEMPORARY SUPPLY,8,1,1.0,239.0,5.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,KINDHI BASTHI ,TEMPORARY SUPPLY,8,3,3.0,763.0,20.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,KOWKOOR,TEMPORARY SUPPLY,8,2,1.0,0.0,7.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,KOWKOOR-2,TEMPORARY SUPPLY,8,1,1.0,399.0,5.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,M/S GREEN WOOD,TEMPORARY SUPPLY,8,17,14.0,16467.0,133.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,MAHALAXMIPURI,TEMPORARY SUPPLY,8,2,2.0,1359.0,16.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,MYTHRI ENCLAVE,TEMPORARY SUPPLY,8,2,2.0,2484.0,10.0
HABSIGUDA,KEESARA,KEESARA,BALAJI NAGAR,LAPRICI COLONY,TEMPORARY SUPPLY,8,2,1.0,2288.0,38.0
HABSIGUDA,KEESARA,KEESARA,BALAJI NAGAR,MALKARAM HV,TEMPORARY SUPPLY,8,10,2.0,6229.0,347.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MIRZALGUDA,B17 GOUTAM NAGAR,TEMPORARY SUPPLY,8,4,2.0,1218.0,16.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MIRZALGUDA,B19 UTTAM NAGAR,TEMPORARY SUPPLY,8,1,1.0,438.0,5.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MIRZALGUDA,GOWTHAM NAGAR WATER TANK,TEMPORARY SUPPLY,8,2,2.0,913.0,8.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MIRZALGUDA,HANUMANPET-I(LEFT),TEMPORARY SUPPLY,8,1,1.0,142.0,5.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MIRZALGUDA,MALLIKARJUNA NAGAR-II,TEMPORARY SUPPLY,8,2,2.0,528.0,10.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MIRZALGUDA,MIRZALGUDA,TEMPORARY SUPPLY,8,1,1.0,997.0,5.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MIRZALGUDA,MIRZALGUDA HV ST,TEMPORARY SUPPLY,8,2,1.0,0.0,15.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,"BAGWANBADA TO MURLIDARBAG, LAL",TEMPORARY SUPPLY,8,1,1.0,929.0,7.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,"CTO TO ABIDS SOUTH MAINRD, LAX",TEMPORARY SUPPLY,8,2,1.0,835.0,35.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,"GPO TO MJ MARKET, NATESH",TEMPORARY SUPPLY,8,1,,0.0,2.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,GRC-2,TEMPORARY SUPPLY,8,5,1.0,533.0,112.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,GRC-I,TEMPORARY SUPPLY,8,5,1.0,67.0,14.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,"HOUSING BOARD MAIN ROAD, LAXMN",TEMPORARY SUPPLY,8,5,1.0,1900.0,16.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,"KHAN LATIF KHAN AREA, VAMSHI",TEMPORARY SUPPLY,8,1,1.0,2202.0,11.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,KINGKOTI TO TILAK ROAD JAKEER ,TEMPORARY SUPPLY,8,1,1.0,2952.0,68.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,"LATHA COMPLEX , TIRUPATHI AR",TEMPORARY SUPPLY,8,1,1.0,530.0,5.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,MURAD NAGAR,TEMPORARY SUPPLY,8,3,3.0,309.0,11.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,PEER PASHA DEVDI,TEMPORARY SUPPLY,8,1,1.0,0.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,SHAHEED/ ALI NAGAR,TEMPORARY SUPPLY,8,1,1.0,143.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,SREERAM NAGAR MIGH,TEMPORARY SUPPLY,8,8,8.0,3678.0,35.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,VISWAS NAGAR,TEMPORARY SUPPLY,8,1,1.0,94.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,ZEBA BAGH A CLASS,TEMPORARY SUPPLY,8,2,2.0,2655.0,6.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,ASIFNAGAR,ZEBA BAGH COMPOUND,TEMPORARY SUPPLY,8,2,2.0,498.0,6.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,"RAMATOWER TO HAFIZ COMPLX,SUBB",TEMPORARY SUPPLY,8,1,,0.0,18.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,"UNITY HOUS TO SANTABAI, SUBBA ",TEMPORARY SUPPLY,8,1,1.0,2234.0,12.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"ARYA SAMAYAJ, SRINIVAS YADAV L",TEMPORARY SUPPLY,8,1,1.0,192.0,5.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"BASHEERBAGH PALACE ROAD, YUGAN",TEMPORARY SUPPLY,8,1,1.0,1337.0,12.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,BAZAR GHAT MAIN RD,TEMPORARY SUPPLY,8,1,1.0,171.0,3.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,EX-SER MEN COLONY,TEMPORARY SUPPLY,8,2,2.0,677.0,11.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,FANI GROUND ,TEMPORARY SUPPLY,8,1,1.0,124.0,6.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,GRC CT METERS V N COLONY,TEMPORARY SUPPLY,8,2,2.0,469.0,10.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,HABEEB NAGAR,TEMPORARY SUPPLY,8,2,2.0,525.0,6.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,HABEEB NAGAR X RD,TEMPORARY SUPPLY,8,1,1.0,355.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,MOZAM PURA - FARAH,TEMPORARY SUPPLY,8,3,3.0,1158.0,7.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,NAMPALLY RD Y DARGA,TEMPORARY SUPPLY,8,1,1.0,97.0,3.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,QUTAB SHAHI MOSQUE,TEMPORARY SUPPLY,8,2,2.0,197.0,2.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"HYDERGUDA MAIN ROAD, VIGNESH",TEMPORARY SUPPLY,8,2,,0.0,18.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"KING KOTHI HOSPITAL, TIRUPATHA",TEMPORARY SUPPLY,8,1,1.0,356.0,13.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"KING KOTI I, MAHENDER",TEMPORARY SUPPLY,8,1,1.0,348.0,1.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"KING KOTI II, YOUSUF ARTISAN",TEMPORARY SUPPLY,8,1,1.0,0.0,1.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"KIRLOSKAR HOSPITAL ROAD, YUGAN",TEMPORARY SUPPLY,8,1,1.0,370.0,10.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"MOTOR KHANA, TIRUPATHAIAH ARTI",TEMPORARY SUPPLY,8,1,1.0,0.0,1.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"NATARAJ BUILDERS,SRINIVAS YADA",TEMPORARY SUPPLY,8,1,1.0,365.0,41.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"SHER GATE, VIGNESH",TEMPORARY SUPPLY,8,2,2.0,2010.0,6.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"ST.JOSEPH SCHOOL, SOMA NAYAK",TEMPORARY SUPPLY,8,1,1.0,94.0,5.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,RBI-CLY INDIRA NAGAR,TEMPORARY SUPPLY,8,4,4.0,475.0,12.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,V N C COMMUNITY HALL,TEMPORARY SUPPLY,8,6,6.0,5900.0,20.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,V N C MAHILAMANDAL,TEMPORARY SUPPLY,8,4,4.0,611.0,15.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,V N COLONY MIGH,TEMPORARY SUPPLY,8,3,3.0,884.0,21.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,GOLCONDA,AKBAR PURA,TEMPORARY SUPPLY,8,8,8.0,5951.0,36.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,GOLCONDA,ALIJAPUR,TEMPORARY SUPPLY,8,7,6.0,1110.0,31.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,GOLCONDA,BANJARA DARWAJA,TEMPORARY SUPPLY,8,2,2.0,3850.0,10.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"SWASTIK APARTMENT,SRINIVAS YAD",TEMPORARY SUPPLY,8,1,,0.0,1.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,10 KW ABOVE  AE,TEMPORARY SUPPLY,8,1,1.0,0.0,18.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,AVANTHI NAGAR KRISHNAIAH FM,TEMPORARY SUPPLY,8,10,10.0,5646.0,70.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,AVNT NAGR2 - NAJEEB,TEMPORARY SUPPLY,8,3,2.0,1293.0,33.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,BHANU CLY - KOTESHWARA RAO,TEMPORARY SUPPLY,8,5,5.0,1076.0,22.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,CHANDRA NGR - MALLESH,TEMPORARY SUPPLY,8,2,2.0,335.0,10.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,GALAXY LANE-BALAKRISHNA,TEMPORARY SUPPLY,8,3,2.0,1236.0,17.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,"H.NAGAR ST.NOS.7,8,9-LAXMINARA",TEMPORARY SUPPLY,8,2,2.0,217.0,11.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,"H.NAGAR,ST.NOS.5,6 - CHANDRU",TEMPORARY SUPPLY,8,2,2.0,437.0,17.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,"HNGR,ST.NO1-4 - KUMARASWAMI",TEMPORARY SUPPLY,8,8,7.0,1664.0,63.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,HYDERGUDA - NAJEEB,TEMPORARY SUPPLY,8,4,4.0,3125.0,17.07
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,JYOTHI NAGAR - ARVIND RAJ,TEMPORARY SUPPLY,8,2,2.0,458.0,10.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,MIRNARVA-BALAKRISNA,TEMPORARY SUPPLY,8,1,1.0,708.0,5.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,GOLCONDA,DIAMOND HILLS,TEMPORARY SUPPLY,8,10,10.0,2620.0,33.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,GOLCONDA,GRC HV GOLCONDA,TEMPORARY SUPPLY,8,4,4.0,1698.0,27.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,GOLCONDA,HEERA KHANA,TEMPORARY SUPPLY,8,1,1.0,69.0,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,GOLCONDA,OWAIS COLONY,TEMPORARY SUPPLY,8,11,11.0,2387.0,38.3
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,GOLCONDA,SALEH NAGAR,TEMPORARY SUPPLY,8,1,1.0,15.0,5.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,AMBERPET,GRC HV AMBERPET,TEMPORARY SUPPLY,8,1,1.0,89.0,11.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,AMBERPET,KUMMARA WADI,TEMPORARY SUPPLY,8,1,1.0,187.0,5.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,AMBERPET,RAMKRISHNA NAGAR,TEMPORARY SUPPLY,8,1,1.0,270.0,5.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,AMBERPET,SUBAB NAGAR,TEMPORARY SUPPLY,8,1,1.0,31.0,5.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,SANJAYGANDHI NGR- KOTESHWAR RA,TEMPORARY SUPPLY,8,3,2.0,0.0,29.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,URDU GALLY- SRIDHAR BABU,TEMPORARY SUPPLY,8,6,5.0,1948.0,25.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,ANAND NAGAR,A C GUARDS MOSQUE,TEMPORARY SUPPLY,8,7,6.0,1579.0,38.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,ANAND NAGAR,ANAND NAGAR EAST,TEMPORARY SUPPLY,8,3,3.0,641.0,16.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,ANAND NAGAR,BANJARA AVENUE,TEMPORARY SUPPLY,8,1,,0.0,54.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,ANAND NAGAR,BESTA WADA,TEMPORARY SUPPLY,8,2,2.0,240.0,5.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,ANAND NAGAR,CHINTAL BASTHI,TEMPORARY SUPPLY,8,1,1.0,247.0,1.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,ANAND NAGAR,CHINTHAL BASTHI,TEMPORARY SUPPLY,8,4,4.0,1261.0,27.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,ANAND NAGAR,GANDHI TATA NAGAR,TEMPORARY SUPPLY,8,3,3.0,1074.0,13.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,GANDHI NAGAR,TEMPORARY SUPPLY,8,2,2.0,703.0,16.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,INDIRA NAGAR,TEMPORARY SUPPLY,8,21,20.0,4498.0,122.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,LAXMI NAGAR,TEMPORARY SUPPLY,8,2,2.0,1871.0,10.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,AMBERPET,VANI PHOTO STUDIO LINE AMBRPT,TEMPORARY SUPPLY,8,1,1.0,0.0,5.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,GOLNAKA,AMMERPET MAIN ROAD,TEMPORARY SUPPLY,8,1,1.0,36.0,1.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,GOLNAKA,BATAKAMMA KUNTA,TEMPORARY SUPPLY,8,1,1.0,6.0,3.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,GOLNAKA,INDIRA NAGAR,TEMPORARY SUPPLY,8,2,2.0,731.0,8.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,GOLNAKA,JAISWAL GARDEN -II,TEMPORARY SUPPLY,8,1,1.0,0.0,1.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,GOLNAKA,JAIWAL GARDEN,TEMPORARY SUPPLY,8,2,2.0,713.0,10.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,GOLNAKA,LAL BAGH,TEMPORARY SUPPLY,8,1,1.0,1073.0,5.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,GOLNAKA,PAMULA BASTHI,TEMPORARY SUPPLY,8,1,1.0,62.0,5.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,ANAND NAGAR,PREM NAGAR NORTH,TEMPORARY SUPPLY,8,1,1.0,295.0,5.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,ANAND NAGAR,PREM NAGAR SOUTH,TEMPORARY SUPPLY,8,2,2.0,524.0,2.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,ANAND NAGAR,SHAM RAO NAGAR,TEMPORARY SUPPLY,8,1,1.0,390.0,3.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,ANAND NAGAR,SRT QRTS SAIFABAD,TEMPORARY SUPPLY,8,5,5.0,2211.0,27.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,ANAND NAGAR,VENKATRAMANA COLONY,TEMPORARY SUPPLY,8,1,1.0,190.0,3.0
